config,structure,algebra,n,q,distribution,variant,run,build_ms,query_ms,checksum,peak_rss_kib
clang-release,sqrt,sum,524289,500000,random,before,0,30.9352,6.9238,12014905189528964679,146516
clang-release,sqrt,sum,524289,500000,random,after,0,14.7757,5.97943,12014905189528964679,80860
clang-release,sqrt,sum,524289,500000,random,after,1,15.3439,5.87892,12014905189528964679,80852
clang-release,sqrt,sum,524289,500000,random,before,1,29.7401,6.45563,12014905189528964679,146472
clang-release,sqrt,sum,524289,500000,random,before,2,32.2985,6.61603,12014905189528964679,146420
clang-release,sqrt,sum,524289,500000,random,after,2,17.0928,7.81825,12014905189528964679,80800
clang-release,sqrt,sum,524289,500000,random,after,3,15.2545,6.2151,12014905189528964679,80720
clang-release,sqrt,sum,524289,500000,random,before,3,30.0047,6.89493,12014905189528964679,146460
clang-release,sqrt,sum,524289,500000,random,before,4,31.6823,7.34398,12014905189528964679,146488
clang-release,sqrt,sum,524289,500000,random,after,4,15.1028,6.62442,12014905189528964679,80920
clang-release,sqrt,sum,524289,500000,random,after,5,15.3869,7.21997,12014905189528964679,80800
clang-release,sqrt,sum,524289,500000,random,before,5,34.5018,6.58783,12014905189528964679,146452
clang-release,sqrt,sum,524289,5000000,random,before,0,30.8556,44.8442,8252074154160008219,181548
clang-release,sqrt,sum,524289,5000000,random,after,0,14.7345,41.3657,8252074154160008219,116108
clang-release,sqrt,sum,524289,5000000,random,after,1,17.9826,50.516,8252074154160008219,116112
clang-release,sqrt,sum,524289,5000000,random,before,1,41.8786,38.6148,8252074154160008219,181672
clang-release,sqrt,sum,524289,5000000,random,before,2,29.4134,45.3293,8252074154160008219,181540
clang-release,sqrt,sum,524289,5000000,random,after,2,14.7945,42.8608,8252074154160008219,116108
clang-release,sqrt,sum,524289,5000000,random,after,3,15.5368,40.8201,8252074154160008219,116144
clang-release,sqrt,sum,524289,5000000,random,before,3,31.01,45.5613,8252074154160008219,181552
clang-release,sqrt,sum,524289,5000000,random,before,4,30.1637,46.1418,8252074154160008219,181544
clang-release,sqrt,sum,524289,5000000,random,after,4,15.4253,41.0451,8252074154160008219,116100
clang-release,sqrt,sum,524289,5000000,random,after,5,17.2596,53.5555,8252074154160008219,116144
clang-release,sqrt,sum,524289,5000000,random,before,5,36.5213,85.0942,8252074154160008219,181668
